run_index,stream_ordinal,roadmap_stream_id,method,method_order_position,ros_domain_id,plan_graph_method,graph_revision,scene_id,catalog_index,base_trajectory_id,source_counter,scene_order_position,phase,obstacle_kind,stratum,phase_order_position,query_id,start_joint_positions,target_position,target_source_joint_positions,requested_target_environment_node_id,requested_target_position,selected_target_environment_node_id,valid,exact_valid,reason,timeout,infrastructure_error,blocked_nodes,blocked_edges,planning_time_ms,publish_to_plan_ms,exact_checks,exact_replans,exact_time_ms,start_node_id,goal_node_id,target_distance,graph_cost,start_connection_cost,total_joint_path_cost,path_nodes,path_ids,preview_start_joints
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_029,29,base_000005,5,22,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",0,2699,"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]","[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]","[1.3722339506871601,-1.2219694871940299,-0.67132072528551,2.4243858196954893,1.5706046525557136,0.32989468050531956]",1000290,"[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.298304,2.209055994171649,20,0,0.39062399999999997,396,4294967295,-1.0,-1.0,1.3744059147352812,-1.0,0,[],"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_029,29,base_000005,5,22,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",1,2700,"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]","[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]","[1.3722339506871601,-1.2219694871940299,-0.67132072528551,2.4243858196954893,1.5706046525557136,0.32989468050531956]",1000290,"[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]",4294967295,False,False,target_outside_reachability_intersection,False,,19,339,6.872384,7.850655994843692,20,0,0.4052480000000001,396,4294967295,-1.0,-1.0,1.3744059147352812,-1.0,0,[],"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_030,30,base_000013,13,23,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2702,"[2.372806454370947,1.8740695303758632,1.2005093206213426,-0.027969837966395517,-0.8438269394033396,-2.2784597186948936]","[0.124268592572796,-0.11547572923013089,0.2650731519293124]","[0.4903756870636009,-0.31885473836369416,1.6519576800001334,1.2631595915027467,-1.6117096835029978,-1.2499318409716513]",1000300,"[0.124268592572796,-0.11547572923013089,0.2650731519293124]",1000300,True,True,path_ready_exact_validated_preview_only,False,,20,180,20.565472,22.175232006702572,247,0,5.335327999999996,4,529,0.025820101705559886,14.92000065733617,2.0729955167666283,16.9929961741028,8,"[4,691,398,518,232,653,230,529]","[2.372806454370947,1.8740695303758632,1.2005093206213426,-0.027969837966395517,-0.8438269394033396,-2.2784597186948936]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_030,30,base_000013,13,23,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2701,"[2.372806454370947,1.8740695303758632,1.2005093206213426,-0.027969837966395517,-0.8438269394033396,-2.2784597186948936]","[0.124268592572796,-0.11547572923013089,0.2650731519293124]","[0.4903756870636009,-0.31885473836369416,1.6519576800001334,1.2631595915027467,-1.6117096835029978,-1.2499318409716513]",1000300,"[0.124268592572796,-0.11547572923013089,0.2650731519293124]",1000300,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.32368,7.940095994854346,247,0,5.2711039999999985,4,529,0.025820101705559886,14.92000065733617,2.0729955167666283,16.9929961741028,8,"[4,691,398,518,232,653,230,529]","[2.372806454370947,1.8740695303758632,1.2005093206213426,-0.027969837966395517,-0.8438269394033396,-2.2784597186948936]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_031,31,base_000035,35,24,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2703,"[2.365046762259448,0.9893495195030018,1.7098049489156026,-1.2109695743799218,-1.142530271998557,0.05015977684699413]","[0.21942523098448335,-0.28758271866109525,-0.020942105825431212]","[-0.8278006470996493,1.44205213637645,0.8495263936539272,0.564090033394165,-0.501823706866948,0.9920400789175523]",1000310,"[0.21942523098448335,-0.28758271866109525,-0.020942105825431212]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.785504,3.1337599793914706,31,0,0.620832,73,4294967295,-1.0,-1.0,1.774915697992103,-1.0,0,[],"[2.365046762259448,0.9893495195030018,1.7098049489156026,-1.2109695743799218,-1.142530271998557,0.05015977684699413]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_031,31,base_000035,35,24,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2704,"[2.365046762259448,0.9893495195030018,1.7098049489156026,-1.2109695743799218,-1.142530271998557,0.05015977684699413]","[0.21942523098448335,-0.28758271866109525,-0.020942105825431212]","[-0.8278006470996493,1.44205213637645,0.8495263936539272,0.564090033394165,-0.501823706866948,0.9920400789175523]",1000310,"[0.21942523098448335,-0.28758271866109525,-0.020942105825431212]",4294967295,False,False,target_outside_reachability_intersection,False,,13,101,9.106688,10.586688003968447,31,0,0.64288,73,4294967295,-1.0,-1.0,1.774915697992103,-1.0,0,[],"[2.365046762259448,0.9893495195030018,1.7098049489156026,-1.2109695743799218,-1.142530271998557,0.05015977684699413]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_032,32,base_000009,9,25,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2706,"[-0.12441770503486715,-0.09304597369939338,1.2229728386234955,0.4474022466013219,-0.6273760036419063,-1.6976121765840482]","[-0.2148587454285048,0.13606893710073775,0.36126371429634113]","[-0.42076106418821224,-0.6928647660041058,-0.13220007346490226,-2.0051132076258473,-0.21561746666965176,1.1298334024872045]",1000320,"[-0.2148587454285048,0.13606893710073775,0.36126371429634113]",1000320,True,True,path_ready_exact_validated_preview_only,False,,20,366,20.075968,21.93110401276499,168,0,3.4648959999999995,170,584,0.02403846648032543,10.710951449404547,0.8211007990265293,11.532052248431077,7,"[170,517,256,723,303,718,584]","[-0.12441770503486715,-0.09304597369939338,1.2229728386234955,0.4474022466013219,-0.6273760036419063,-1.6976121765840482]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_032,32,base_000009,9,25,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2705,"[-0.12441770503486715,-0.09304597369939338,1.2229728386234955,0.4474022466013219,-0.6273760036419063,-1.6976121765840482]","[-0.2148587454285048,0.13606893710073775,0.36126371429634113]","[-0.42076106418821224,-0.6928647660041058,-0.13220007346490226,-2.0051132076258473,-0.21561746666965176,1.1298334024872045]",1000320,"[-0.2148587454285048,0.13606893710073775,0.36126371429634113]",1000320,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.055008,7.733951992122456,173,0,5.068959999999999,170,584,0.02403846648032543,10.286353964193472,0.8211007990265293,11.107454763220002,6,"[170,539,323,683,39,584]","[-0.12441770503486715,-0.09304597369939338,1.2229728386234955,0.4474022466013219,-0.6273760036419063,-1.6976121765840482]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_033,33,base_000020,20,26,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2707,"[-2.030342904414002,-1.3262405786139344,1.1608173007903182,0.3992274793568784,-0.5571439726056655,0.3976008905572086]","[0.3049599606011558,-0.068148480464863,0.2543768087879422]","[-0.6726148626814312,0.9153044576262501,-0.006620566025486774,1.3732018784682123,0.9458090265171915,-0.6965875502976899]",1000330,"[0.3049599606011558,-0.068148480464863,0.2543768087879422]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.3192,12.031775986542925,16,0,0.315072,617,4294967295,-1.0,-1.0,1.1155952596364396,-1.0,0,[],"[-2.030342904414002,-1.3262405786139344,1.1608173007903182,0.3992274793568784,-0.5571439726056655,0.3976008905572086]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_033,33,base_000020,20,26,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2708,"[-2.030342904414002,-1.3262405786139344,1.1608173007903182,0.3992274793568784,-0.5571439726056655,0.3976008905572086]","[0.3049599606011558,-0.068148480464863,0.2543768087879422]","[-0.6726148626814312,0.9153044576262501,-0.006620566025486774,1.3732018784682123,0.9458090265171915,-0.6965875502976899]",1000330,"[0.3049599606011558,-0.068148480464863,0.2543768087879422]",4294967295,False,False,target_outside_reachability_intersection,False,,32,519,17.108544,18.880480027291924,16,0,0.36521599999999993,617,4294967295,-1.0,-1.0,1.1155952596364396,-1.0,0,[],"[-2.030342904414002,-1.3262405786139344,1.1608173007903182,0.3992274793568784,-0.5571439726056655,0.3976008905572086]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_034,34,base_000028,28,27,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2710,"[-1.3914128307583062,-1.5423258802964535,-1.6105214412792963,1.6373882307844259,1.4229502491543233,1.5482746584126827]","[-0.03914613934002442,-0.1068711016511151,0.2630997628188079]","[-2.2439834746777043,-0.4335076403367608,0.5298542449712427,0.16538759475587517,1.6611182088766123,-1.1537625400735039]",1000340,"[-0.03914613934002442,-0.1068711016511151,0.2630997628188079]",1000340,True,True,path_ready_exact_validated_preview_only,False,,40,301,21.791552,24.536831973819062,338,0,6.8219840000000005,797,523,0.033665984665867454,20.823987291039305,1.2030489452507585,22.027036236290066,12,"[797,11,597,798,625,75,174,204,227,609,302,523]","[-1.3914128307583062,-1.5423258802964535,-1.6105214412792963,1.6373882307844259,1.4229502491543233,1.5482746584126827]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_034,34,base_000028,28,27,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2709,"[-1.3914128307583062,-1.5423258802964535,-1.6105214412792963,1.6373882307844259,1.4229502491543233,1.5482746584126827]","[-0.03914613934002442,-0.1068711016511151,0.2630997628188079]","[-2.2439834746777043,-0.4335076403367608,0.5298542449712427,0.16538759475587517,1.6611182088766123,-1.1537625400735039]",1000340,"[-0.03914613934002442,-0.1068711016511151,0.2630997628188079]",1000340,True,True,path_ready_exact_validated_preview_only,False,,0,0,7.798944,10.56297600734979,312,0,6.5659839999999985,797,523,0.033665984665867454,19.277697088102094,1.2030489452507585,20.48074603335285,10,"[797,233,685,792,55,432,650,609,302,523]","[-1.3914128307583062,-1.5423258802964535,-1.6105214412792963,1.6373882307844259,1.4229502491543233,1.5482746584126827]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_035,35,base_000026,26,28,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2711,"[1.608482219125115,-1.4947139764693322,1.8472954280970408,0.024056861010148367,-0.27218944237403253,-2.166349267386066]","[-0.0688971587388818,0.282381163635056,0.011361540311365888]","[2.2188571322128867,1.2030923994467857,0.35678962776773204,2.381362652417965,-1.2415257835042555,-1.4420452353891222]",1000350,"[-0.0688971587388818,0.282381163635056,0.011361540311365888]",1000350,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.79888,8.195871982024983,246,0,4.718784000000002,65,332,0.022001208306310294,14.045582490560943,1.0190204532026235,15.064602943763566,7,"[65,84,102,618,52,35,332]","[1.608482219125115,-1.4947139764693322,1.8472954280970408,0.024056861010148367,-0.27218944237403253,-2.166349267386066]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_035,35,base_000026,26,28,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2712,"[1.608482219125115,-1.4947139764693322,1.8472954280970408,0.024056861010148367,-0.27218944237403253,-2.166349267386066]","[-0.0688971587388818,0.282381163635056,0.011361540311365888]","[2.2188571322128867,1.2030923994467857,0.35678962776773204,2.381362652417965,-1.2415257835042555,-1.4420452353891222]",1000350,"[-0.0688971587388818,0.282381163635056,0.011361540311365888]",1000350,True,True,path_ready_exact_validated_preview_only,False,,38,554,22.842912,25.298016000306234,263,0,5.640672000000002,476,332,0.022001208306310294,14.389441815717863,1.8371738361334105,16.226615651851272,7,"[476,696,102,618,52,35,332]","[1.608482219125115,-1.4947139764693322,1.8472954280970408,0.024056861010148367,-0.27218944237403253,-2.166349267386066]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_036,36,base_000022,22,29,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2714,"[-1.0558784660952147,0.1785851109880916,1.6415104593289125,-2.099726053742992,-1.3270624422488506,0.47250346250143727]","[-0.010071984968302403,0.2003247668215212,-0.10133233953724437]","[1.0471170410742512,1.4329036310260905,1.1086977562832567,0.9956154699115665,1.0651585569914632,0.9915060739980515]",1000360,"[-0.010071984968302403,0.2003247668215212,-0.10133233953724437]",1000360,True,True,path_ready_exact_validated_preview_only,False,,9,61,19.92672,23.812352010281757,239,0,5.208959999999999,189,72,0.02782540767629028,14.644743217137709,1.0618375892166891,15.706580806354397,8,"[189,230,653,232,518,398,691,72]","[-1.0558784660952147,0.1785851109880916,1.6415104593289125,-2.099726053742992,-1.3270624422488506,0.47250346250143727]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_036,36,base_000022,22,29,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2713,"[-1.0558784660952147,0.1785851109880916,1.6415104593289125,-2.099726053742992,-1.3270624422488506,0.47250346250143727]","[-0.010071984968302403,0.2003247668215212,-0.10133233953724437]","[1.0471170410742512,1.4329036310260905,1.1086977562832567,0.9956154699115665,1.0651585569914632,0.9915060739980515]",1000360,"[-0.010071984968302403,0.2003247668215212,-0.10133233953724437]",1000360,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.163104,8.492160006426275,239,0,5.025472000000001,189,72,0.02782540767629028,14.644743217137709,1.0618375892166891,15.706580806354397,8,"[189,230,653,232,518,398,691,72]","[-1.0558784660952147,0.1785851109880916,1.6415104593289125,-2.099726053742992,-1.3270624422488506,0.47250346250143727]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_037,37,base_000023,23,30,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2715,"[1.0419782091117193,0.3294263252257559,0.49267009403132667,0.6492350349166411,0.7731906277090517,1.3647630874340853]","[-0.14787763616606964,-0.20510296321798888,-0.049336762797363785]","[0.341443278242906,-1.377908675343095,-1.458765921551226,-1.2385681195245581,1.1423327908653291,-2.446378871922618]",1000370,"[-0.14787763616606964,-0.20510296321798888,-0.049336762797363785]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.831136,3.844832011964172,30,0,0.6210239999999999,94,4294967295,-1.0,-1.0,1.5831172688899358,-1.0,0,[],"[1.0419782091117193,0.3294263252257559,0.49267009403132667,0.6492350349166411,0.7731906277090517,1.3647630874340853]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_037,37,base_000023,23,30,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2716,"[1.0419782091117193,0.3294263252257559,0.49267009403132667,0.6492350349166411,0.7731906277090517,1.3647630874340853]","[-0.14787763616606964,-0.20510296321798888,-0.049336762797363785]","[0.341443278242906,-1.377908675343095,-1.458765921551226,-1.2385681195245581,1.1423327908653291,-2.446378871922618]",1000370,"[-0.14787763616606964,-0.20510296321798888,-0.049336762797363785]",4294967295,False,False,target_outside_reachability_intersection,False,,12,256,20.75984,22.93561599799432,30,0,0.6481279999999998,94,4294967295,-1.0,-1.0,1.5831172688899358,-1.0,0,[],"[1.0419782091117193,0.3294263252257559,0.49267009403132667,0.6492350349166411,0.7731906277090517,1.3647630874340853]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_038,38,base_000036,36,31,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2718,"[1.7778153377300532,0.5355241942074627,-0.8900745802225678,1.5184895230983857,-1.274735275294368,-1.5991735693520797]","[0.09874450698783913,0.044966080456833465,0.3674069142150357]","[-2.227285226139204,-1.0615459765859057,0.5401687315825798,0.30330218598422265,1.0165716527779993,-2.471362829552484]",1000380,"[0.09874450698783913,0.044966080456833465,0.3674069142150357]",1000380,True,True,path_ready_exact_validated_preview_only,False,,11,288,18.562016,22.245632018893957,119,0,2.4190080000000016,60,117,0.010520773342573538,7.162493388463641,0.533134744449738,7.695628132913379,4,"[60,267,226,117]","[1.7778153377300532,0.5355241942074627,-0.8900745802225678,1.5184895230983857,-1.274735275294368,-1.5991735693520797]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_038,38,base_000036,36,31,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2717,"[1.7778153377300532,0.5355241942074627,-0.8900745802225678,1.5184895230983857,-1.274735275294368,-1.5991735693520797]","[0.09874450698783913,0.044966080456833465,0.3674069142150357]","[-2.227285226139204,-1.0615459765859057,0.5401687315825798,0.30330218598422265,1.0165716527779993,-2.471362829552484]",1000380,"[0.09874450698783913,0.044966080456833465,0.3674069142150357]",1000380,True,True,path_ready_exact_validated_preview_only,False,,0,0,3.641632,6.113343988545239,119,0,2.4953279999999993,60,117,0.010520773342573538,7.162493388463641,0.533134744449738,7.695628132913379,4,"[60,267,226,117]","[1.7778153377300532,0.5355241942074627,-0.8900745802225678,1.5184895230983857,-1.274735275294368,-1.5991735693520797]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_039,39,base_000005,5,32,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",0,2719,"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]","[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]","[1.3722339506871601,-1.2219694871940299,-0.67132072528551,2.4243858196954893,1.5706046525557136,0.32989468050531956]",1000390,"[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,1.627008,3.5242879821453243,20,0,0.39488000000000006,396,4294967295,-1.0,-1.0,1.3744059147352812,-1.0,0,[],"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_039,39,base_000005,5,32,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",1,2720,"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]","[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]","[1.3722339506871601,-1.2219694871940299,-0.67132072528551,2.4243858196954893,1.5706046525557136,0.32989468050531956]",1000390,"[-0.1275972208694824,-0.15231634683446904,-0.030400514538591154]",4294967295,False,False,target_outside_reachability_intersection,False,,47,658,26.131744,27.684351982316002,20,0,0.41110399999999997,396,4294967295,-1.0,-1.0,1.3744059147352812,-1.0,0,[],"[1.9407123267725224,0.910905782964464,1.8197301577440617,-0.9528409932198791,-0.020472583068350758,1.1436953067580662]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_040,40,base_000032,32,33,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",0,2722,"[-2.0146553916623025,0.9231399598044252,-1.5893738817102074,0.38342798257728417,1.7457836814095418,-2.2734086716722]","[0.26002465073695424,0.15810935389670677,0.09991145720003507]","[0.23121471109025338,0.7901080946412433,0.4824127995445937,-2.447977254791769,-1.206299802599956,-1.7447621564601326]",1000400,"[0.26002465073695424,0.15810935389670677,0.09991145720003507]",1000400,True,True,path_ready_exact_validated_preview_only,False,,9,175,8.679648,10.444575978908688,262,0,5.152672000000001,23,756,0.018551790506534105,14.35248421062709,1.833674226121024,16.186158436748112,6,"[23,447,503,184,129,756]","[-2.0146553916623025,0.9231399598044252,-1.5893738817102074,0.38342798257728417,1.7457836814095418,-2.2734086716722]"
23,7,107,guarded_gng,2,43,guarded_gng,1,scene_040,40,base_000032,32,33,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""point""}",1,2721,"[-2.0146553916623025,0.9231399598044252,-1.5893738817102074,0.38342798257728417,1.7457836814095418,-2.2734086716722]","[0.26002465073695424,0.15810935389670677,0.09991145720003507]","[0.23121471109025338,0.7901080946412433,0.4824127995445937,-2.447977254791769,-1.206299802599956,-1.7447621564601326]",1000400,"[0.26002465073695424,0.15810935389670677,0.09991145720003507]",1000400,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.892832,7.852736016502604,241,0,4.825184000000002,23,756,0.018551790506534105,14.273150149757944,1.833674226121024,16.10682437587897,9,"[23,278,126,715,467,528,300,150,756]","[-2.0146553916623025,0.9231399598044252,-1.5893738817102074,0.38342798257728417,1.7457836814095418,-2.2734086716722]"
