run_index,stream_ordinal,roadmap_stream_id,method,method_order_position,ros_domain_id,graph_revision,scene_id,catalog_index,scene_order_position,phase,obstacle_kind,stratum,query_id,start_joint_positions,target_position,target_source_joint_positions,requested_target_environment_node_id,requested_target_position,selected_target_environment_node_id,valid,exact_valid,reason,timeout,infrastructure_error,blocked_nodes,blocked_edges,planning_time_ms,publish_to_plan_ms,exact_checks,exact_replans,exact_time_ms,start_node_id,goal_node_id,target_distance,graph_cost,start_connection_cost,total_joint_path_cost,path_nodes,path_ids,preview_start_joints
4,1,9001,halton_prm,1,24,1,scene_004,4,3,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",70,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000040,True,True,path_ready_exact_validated_preview_only,False,,12,256,11.014112,12.786463998054387,271,0,6.230560000000004,788,613,0.0467001287987769,15.169974269195649,0.9247950606699827,16.09476932986563,8,"[788,92,167,205,696,419,512,613]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
4,1,9001,halton_prm,1,24,1,scene_005,5,4,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",71,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.385952,7.979168000019854,254,0,5.446015999999998,788,613,0.0467001287987769,14.198422446323463,0.9247950606699827,15.123217506993445,8,"[788,92,167,205,557,419,512,613]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
4,1,9001,halton_prm,1,24,1,scene_005,5,4,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",72,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,33,512,20.546688,22.36121600071783,271,0,6.290687999999999,788,613,0.0467001287987769,15.169974269195649,0.9247950606699827,16.09476932986563,8,"[788,92,167,205,696,419,512,613]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
4,1,9001,halton_prm,1,24,1,scene_000,0,5,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",61,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.210944,7.8557120032201055,266,0,5.343583999999993,695,644,0.02236857907199557,15.287286147447807,1.1836094072440952,16.470895554691904,8,"[695,42,462,583,94,66,205,644]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
4,1,9001,halton_prm,1,24,1,scene_000,0,5,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",62,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,11,57,7.847456,9.479423999437131,266,0,5.4239999999999995,695,644,0.02236857907199557,15.287286147447807,1.1836094072440952,16.470895554691904,8,"[695,42,462,583,94,66,205,644]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
5,1,9001,guarded_gng,2,25,1,scene_001,1,0,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",51,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.261856,9.273663999920245,239,0,5.027615999999999,587,461,0.01215627852105178,12.605922091106727,1.4729524416165536,14.078874532723281,7,"[587,27,157,408,341,662,461]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
5,1,9001,guarded_gng,2,25,1,scene_001,1,0,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",52,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,17,126,15.603168,19.229055997129763,239,0,5.209599999999999,587,461,0.01215627852105178,12.605922091106727,1.4729524416165536,14.078874532723281,7,"[587,27,157,408,341,662,461]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
5,1,9001,guarded_gng,2,25,1,scene_002,2,1,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",53,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,0,0,10.681728,14.287775997217977,444,0,9.345856000000001,148,664,0.047445670438748686,24.702833131258338,1.4586504750920377,26.161483606350377,11,"[148,276,96,245,138,295,654,103,500,21,664]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
5,1,9001,guarded_gng,2,25,1,scene_002,2,1,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",54,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,6,51,12.919648,16.421439999248832,450,0,10.090336000000006,148,664,0.047445670438748686,25.2241353969433,1.4586504750920377,26.68278587203534,12,"[148,276,96,245,138,295,654,690,103,500,21,664]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
5,1,9001,guarded_gng,2,25,1,scene_003,3,2,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",55,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000030,True,True,path_ready_exact_validated_preview_only,False,,0,0,10.88224,14.290848001110135,444,0,9.475007999999999,148,664,0.047445670438748686,24.702833131258338,1.4586504750920377,26.161483606350377,11,"[148,276,96,245,138,295,654,103,500,21,664]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
5,1,9001,guarded_gng,2,25,1,scene_003,3,2,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",56,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000030,True,True,path_ready_exact_validated_preview_only,False,,16,91,18.8008,22.068959999160143,437,0,9.87129600000001,148,664,0.047445670438748686,26.302827506586397,1.4586504750920377,27.761477981678436,13,"[148,134,38,668,347,339,703,251,535,486,500,21,664]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
5,1,9001,guarded_gng,2,25,1,scene_004,4,3,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""point""}",57,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000040,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.852608,9.696768000139855,184,0,3.9813119999999977,187,571,0.046357905331603534,10.348740358487207,1.0686215885497663,11.417361947036973,6,"[187,65,57,349,379,571]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
5,1,9001,guarded_gng,2,25,1,scene_004,4,3,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",58,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000040,True,True,path_ready_exact_validated_preview_only,False,,16,272,10.988416,14.046944001165684,184,0,4.450816,187,571,0.046357905331603534,10.348740358487207,1.0686215885497663,11.417361947036973,6,"[187,65,57,349,379,571]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
5,1,9001,guarded_gng,2,25,1,scene_005,5,4,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",59,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,0,0,4.848288,6.558592001965735,184,0,3.8600959999999995,187,571,0.046357905331603534,10.348740358487207,1.0686215885497663,11.417361947036973,6,"[187,65,57,349,379,571]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
5,1,9001,guarded_gng,2,25,1,scene_005,5,4,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",60,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",1000050,True,True,path_ready_exact_validated_preview_only,False,,29,518,22.348,24.19081599873607,184,0,3.983135999999999,187,571,0.046357905331603534,10.348740358487207,1.0686215885497663,11.417361947036973,6,"[187,65,57,349,379,571]","[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
5,1,9001,guarded_gng,2,25,1,scene_000,0,5,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",49,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.872864,7.7869759988971055,239,0,4.890144,587,461,0.01215627852105178,12.605922091106727,1.4729524416165536,14.078874532723281,7,"[587,27,157,408,341,662,461]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
5,1,9001,guarded_gng,2,25,1,scene_000,0,5,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",50,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,12,103,7.41888,8.99369599937927,239,0,5.0087680000000026,587,461,0.01215627852105178,12.605922091106727,1.4729524416165536,14.078874532723281,7,"[587,27,157,408,341,662,461]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
6,2,9002,guarded_gng,0,26,1,scene_002,2,0,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",89,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.083744,9.832480001932709,193,0,4.8763840000000025,463,233,0.03456728420980887,11.292005504781361,1.059943199070787,12.351948703852148,6,"[463,307,83,766,32,233]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
6,2,9002,guarded_gng,0,26,1,scene_002,2,0,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",90,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,7,62,7.48112,10.58569599990733,193,0,4.931328000000002,463,233,0.03456728420980887,11.292005504781361,1.059943199070787,12.351948703852148,6,"[463,307,83,766,32,233]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
6,2,9002,guarded_gng,0,26,1,scene_003,3,1,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",91,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000030,True,True,path_ready_exact_validated_preview_only,False,,0,0,6.887712,9.427968001546105,193,0,5.579423999999995,463,233,0.03456728420980887,11.292005504781361,1.059943199070787,12.351948703852148,6,"[463,307,83,766,32,233]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
6,2,9002,guarded_gng,0,26,1,scene_003,3,1,dynamic,segment,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",92,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000030,True,True,path_ready_exact_validated_preview_only,False,,15,131,16.97744,19.56924800106208,202,0,6.004127999999998,463,233,0.03456728420980887,11.505541279656962,1.059943199070787,12.565484478727749,6,"[463,307,83,766,447,233]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
6,2,9002,guarded_gng,0,26,1,scene_004,4,2,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""point""}",93,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,2.266432,4.521247999946354,18,0,0.8915199999999999,642,4294967295,-1.0,-1.0,1.3147686397356089,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
6,2,9002,guarded_gng,0,26,1,scene_004,4,2,dynamic,point,"{""difficulty"":""high"",""obstacle_kind"":""point""}",94,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000040,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,13,263,7.708,9.660896001150832,18,0,0.9548160000000001,642,4294967295,-1.0,-1.0,1.3147686397356089,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
6,2,9002,guarded_gng,0,26,1,scene_005,5,3,clear,none,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",95,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,0,0,2.213088,4.455999998754123,18,0,0.8901760000000001,642,4294967295,-1.0,-1.0,1.3147686397356089,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
6,2,9002,guarded_gng,0,26,1,scene_005,5,3,dynamic,segment,"{""difficulty"":""high"",""obstacle_kind"":""segment""}",96,"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]","[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]","[-0.8077631532677074,1.4835615271554126,-1.4581959606298902,0.3785138032566211,-1.4084514626399218,0.613324509477494]",1000050,"[-0.04611698697205266,-0.024969701214781266,0.2218060128781193]",4294967295,False,False,target_outside_reachability_intersection,False,,31,522,18.654048,20.661247999669285,18,0,0.8979839999999999,642,4294967295,-1.0,-1.0,1.3147686397356089,-1.0,0,[],"[-2.1230190502539448,-1.4147414260453588,0.26437216882660053,1.2194913724220147,1.672180996987046,1.5886364397727109]"
6,2,9002,guarded_gng,0,26,1,scene_000,0,4,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""point""}",85,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,0,0,10.198432,13.400896001257934,267,0,9.152384000000001,321,157,0.0069701945780107485,16.599826353355333,1.1461163088589823,17.745942662214315,9,"[321,328,310,576,465,1,500,762,157]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
6,2,9002,guarded_gng,0,26,1,scene_000,0,4,dynamic,point,"{""difficulty"":""low"",""obstacle_kind"":""point""}",86,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000000,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000000,True,True,path_ready_exact_validated_preview_only,False,,4,35,12.054368,15.28115200198954,267,0,9.21286400000001,321,157,0.0069701945780107485,16.599826353355333,1.1461163088589823,17.745942662214315,9,"[321,328,310,576,465,1,500,762,157]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
6,2,9002,guarded_gng,0,26,1,scene_001,1,5,clear,none,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",87,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,0,0,10.455104,12.925536000693683,267,0,9.413344,321,157,0.0069701945780107485,16.599826353355333,1.1461163088589823,17.745942662214315,9,"[321,328,310,576,465,1,500,762,157]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
6,2,9002,guarded_gng,0,26,1,scene_001,1,5,dynamic,segment,"{""difficulty"":""low"",""obstacle_kind"":""segment""}",88,"[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]","[0.03565730003435841,0.13433292501929256,0.39428728874260277]","[2.327447000153411,0.4751231722522191,0.047371602575595695,-2.214765529834385,1.0009625543894802,-1.1074636880422513]",1000010,"[0.03565730003435841,0.13433292501929256,0.39428728874260277]",1000010,True,True,path_ready_exact_validated_preview_only,False,,12,67,18.792,21.277920001011807,267,0,9.183200000000001,321,157,0.0069701945780107485,16.599826353355333,1.1461163088589823,17.745942662214315,9,"[321,328,310,576,465,1,500,762,157]","[1.7752548523920488,1.6044041162471503,1.0279372763339176,-0.3227321209990244,0.35716105300378564,-0.15639639286260154]"
7,2,9002,gng,1,27,1,scene_002,2,0,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",77,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.753312,8.888479998859111,218,0,4.383520000000002,162,473,0.048225021528393947,13.185367098494991,1.199679470453771,14.385046568948763,9,"[162,224,424,584,736,422,673,87,473]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
7,2,9002,gng,1,27,1,scene_002,2,0,dynamic,point,"{""difficulty"":""medium"",""obstacle_kind"":""point""}",78,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000020,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000020,True,True,path_ready_exact_validated_preview_only,False,,10,153,8.226496,10.975871999107767,211,0,4.4479039999999985,162,473,0.048225021528393947,13.543890571818647,1.199679470453771,14.743570042272419,9,"[162,594,513,368,66,457,495,220,473]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
7,2,9002,gng,1,27,1,scene_003,3,1,clear,none,"{""difficulty"":""medium"",""obstacle_kind"":""segment""}",79,"[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]","[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]","[1.575649157855965,-1.7801594446100768,-0.1066332636582279,0.39050643819192565,-0.31099375994305833,-0.11930073153858922]",1000030,"[0.03264309242939785,-0.3532775500232304,-0.07352878623958653]",1000030,True,True,path_ready_exact_validated_preview_only,False,,0,0,5.855936,8.78067200028454,218,0,4.597951999999998,162,473,0.048225021528393947,13.185367098494991,1.199679470453771,14.385046568948763,9,"[162,224,424,584,736,422,673,87,473]","[1.0075096843396212,-0.41001328024971984,-0.04579821135638351,-1.365396529458779,-1.618045939770905,0.7289194655407472]"
