ros_stamp_s,elapsed_s,joint1_position_rad,joint1_velocity_rad_s,joint1_effort_raw,joint2_position_rad,joint2_velocity_rad_s,joint2_effort_raw,joint3_position_rad,joint3_velocity_rad_s,joint3_effort_raw,joint4_position_rad,joint4_velocity_rad_s,joint4_effort_raw,joint5_position_rad,joint5_velocity_rad_s,joint5_effort_raw,joint6_position_rad,joint6_velocity_rad_s,joint6_effort_raw
1787873184.5912862,0.3566714560147375,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-37.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.60136,0.3673698880011216,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-32.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6114013,0.37691721599549055,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-33.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6220515,0.3876117439940572,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-36.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6323597,0.3980126079986803,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-34.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,-1.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6430042,0.4088374400162138,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-33.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6520598,0.4179596480098553,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-33.0,1.3575729972785853,0.0,-166.0,-2.0694557179012918e-13,0.0,-1.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.6620255,0.4280021120212041,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-36.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-81.0,-0.001533980788092748,0.0,0.0
1787873184.671858,0.43763494404265657,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-30.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.6819603,0.44794777600327507,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-35.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,-1.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.691913,0.4577826560125686,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-34.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.7019737,0.4680053120246157,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-32.0,1.3575729972785853,0.0,-165.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.711973,0.478358336025849,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-32.0,1.3575729972785853,0.0,-168.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.722,0.48788124800194055,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-28.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.7321029,0.49801068799570203,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-36.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.7418542,0.5073352960171178,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-29.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873184.7520754,0.5181535040028393,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-31.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.761924,0.5275283200317062,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.7720134,0.5378586560254917,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.7821841,0.548240224015899,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.7919385,0.5574437759933062,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.802459,0.5683124480419792,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-171.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8119159,0.5773703040322289,-2.0694557179012918e-13,0.0,-4.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8220956,0.5879077760037035,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8317971,0.5971753600169905,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.8419745,0.6074887360446155,-2.0694557179012918e-13,0.0,0.0,-0.6810874698214318,0.0,-30.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873184.853219,0.6188345280243084,-2.0694557179012918e-13,0.0,0.0,-0.6826214506093171,0.0,-29.0,1.3575729972785853,0.0,-170.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
