ros_stamp_s,elapsed_s,joint1_position_rad,joint1_velocity_rad_s,joint1_effort_raw,joint2_position_rad,joint2_velocity_rad_s,joint2_effort_raw,joint3_position_rad,joint3_velocity_rad_s,joint3_effort_raw,joint4_position_rad,joint4_velocity_rad_s,joint4_effort_raw,joint5_position_rad,joint5_velocity_rad_s,joint5_effort_raw,joint6_position_rad,joint6_velocity_rad_s,joint6_effort_raw
1787873734.8625247,0.20219616004033014,-2.0694557179012918e-13,0.0,0.0,-0.6780195082456602,0.0,-12.0,1.3529710549149288,0.0,-57.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873734.8722827,0.20270464004715905,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-57.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873734.8824928,0.2030940800323151,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-12.0,1.351437074127043,0.0,-57.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-83.0,-0.001533980788092748,0.0,0.0
1787873734.892496,0.2034657600452192,-2.0694557179012918e-13,0.0,0.0,-0.6780195082456602,0.0,-10.0,1.351437074127043,0.0,-57.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873734.9024758,0.2038511999999173,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-12.0,1.351437074127043,0.0,-56.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873734.9123347,0.20424012804869562,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.3529710549149288,0.0,-56.0,-2.0694557179012918e-13,0.0,-1.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873734.922473,0.20674655999755487,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-57.0,-2.0694557179012918e-13,0.0,-1.0,0.8897088569734652,0.0,-83.0,-0.001533980788092748,0.0,0.0
1787873734.9326332,0.20716928003821522,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-56.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-81.0,-0.001533980788092748,0.0,0.0
1787873734.9424198,0.20756624004570767,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-59.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-83.0,-0.001533980788092748,0.0,0.0
1787873734.9526086,0.20795760001055896,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-51.0,-2.0694557179012918e-13,0.0,0.0,0.8881748761855794,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873734.9624224,0.20834179205121472,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.351437074127043,0.0,-58.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-83.0,-0.001533980788092748,0.0,0.0
1787873734.9735546,0.20875008002622053,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.3529710549149288,0.0,-60.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-83.0,-0.001533980788092748,0.0,0.0
1787873734.9823606,0.2091312960255891,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.3529710549149288,0.0,-63.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-81.0,-0.001533980788092748,0.0,0.0
1787873734.9922695,0.209510944026988,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-13.0,1.3545050357028146,0.0,-65.0,-2.0694557179012918e-13,0.0,0.0,0.8881748761855794,0.0,-79.0,-0.001533980788092748,0.0,0.0
1787873735.0024993,0.2098879039986059,-2.0694557179012918e-13,0.0,0.0,-0.6780195082456602,0.0,-14.0,1.3545050357028146,0.0239691227,-67.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873735.012579,0.21027196804061532,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-15.0,1.3545050357028146,0.0239691227,-67.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-80.0,-0.001533980788092748,0.0,0.0
1787873735.0224607,0.21066291199531406,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-15.0,1.3545050357028146,0.0239691227,-69.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873735.0324614,0.2110439999960363,-2.0694557179012918e-13,0.0,0.0,-0.6780195082456602,0.0,-14.0,1.3560390164906995,0.0239691227,-69.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873735.042545,0.2114331840421073,-2.0694557179012918e-13,0.0,0.0,-0.6780195082456602,0.0,-14.0,1.3560390164906995,0.0239691227,-67.0,-2.0694557179012918e-13,0.0,0.0,0.8881748761855794,0.0,-82.0,-0.001533980788092748,0.0,0.0
1787873735.052454,0.2118143360130489,-2.0694557179012918e-13,0.0,0.0,-0.6764855274577748,0.0,-14.0,1.3560390164906995,0.0239691227,-65.0,-2.0694557179012918e-13,0.0,0.0,0.8897088569734652,0.0,-81.0,-0.001533980788092748,0.0,0.0
